completed,condition,episode_root,first_goals,first_success,method,reused_original_result,seed,selected_attempt,status,steps,success,success_by_1500,success_by_3000,success_by_5000,task,original_episode_root
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20301,"{""blue_at_goal"": 910, ""red_at_goal"": 278, ""success"": 910}",910,APPL_5_5_high,True,20301,original,succeeded,910,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20302,"{""blue_at_goal"": 1017, ""red_at_goal"": 315, ""success"": 1017}",1017,APPL_5_5_high,True,20302,original,succeeded,1017,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20303,"{""blue_at_goal"": 927, ""red_at_goal"": 270, ""success"": 927}",927,APPL_5_5_high,True,20303,original,succeeded,927,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20304,"{""blue_at_goal"": 967, ""red_at_goal"": 269, ""success"": 967}",967,APPL_5_5_high,True,20304,original,succeeded,967,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20305,{},,APPL_5_5_high,True,20305,original,agent_finished,1010,False,False,False,False,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20306,"{""blue_at_goal"": 651, ""red_at_goal"": 300, ""success"": 651}",651,APPL_5_5_high,True,20306,original,succeeded,651,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20307,"{""blue_at_goal"": 969, ""red_at_goal"": 280, ""success"": 969}",969,APPL_5_5_high,True,20307,original,succeeded,969,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20308,"{""blue_at_goal"": 1029, ""red_at_goal"": 252, ""success"": 1029}",1029,APPL_5_5_high,True,20308,original,succeeded,1029,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20309,"{""blue_at_goal"": 626, ""red_at_goal"": 272, ""success"": 626}",626,APPL_5_5_high,True,20309,original,succeeded,626,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20310,"{""red_at_goal"": 276}",,APPL_5_5_high,True,20310,original,agent_finished,2605,False,False,False,False,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20311,"{""red_at_goal"": 317}",,APPL_5_5_high,True,20311,original,agent_finished,2175,False,False,False,False,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20312,"{""blue_at_goal"": 974, ""red_at_goal"": 309, ""success"": 974}",974,APPL_5_5_high,True,20312,original,succeeded,974,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20313,"{""blue_at_goal"": 918, ""red_at_goal"": 259, ""success"": 918}",918,APPL_5_5_high,True,20313,original,succeeded,918,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20314,"{""red_at_goal"": 258}",,APPL_5_5_high,True,20314,original,agent_finished,1163,False,False,False,False,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20315,"{""blue_at_goal"": 862, ""red_at_goal"": 255, ""success"": 862}",862,APPL_5_5_high,True,20315,original,succeeded,862,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20316,"{""red_at_goal"": 266}",,APPL_5_5_high,True,20316,original,agent_finished,1158,False,False,False,False,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20317,{},,APPL_5_5_high,True,20317,original,agent_finished,468,False,False,False,False,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20318,{},,APPL_5_5_high,True,20318,original,agent_finished,1073,False,False,False,False,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20319,"{""blue_at_goal"": 634, ""red_at_goal"": 268, ""success"": 634}",634,APPL_5_5_high,True,20319,original,succeeded,634,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20320,"{""blue_at_goal"": 618, ""red_at_goal"": 273, ""success"": 618}",618,APPL_5_5_high,True,20320,original,succeeded,618,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20321,"{""red_at_goal"": 283}",,APPL_5_5_high,True,20321,original,agent_finished,721,False,False,False,False,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20322,"{""blue_at_goal"": 1821, ""red_at_goal"": 281, ""success"": 1821}",1821,APPL_5_5_high,True,20322,original,succeeded,1821,True,False,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20323,"{""blue_at_goal"": 922, ""red_at_goal"": 260, ""success"": 922}",922,APPL_5_5_high,True,20323,original,succeeded,922,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20324,"{""blue_at_goal"": 613, ""red_at_goal"": 261, ""success"": 613}",613,APPL_5_5_high,True,20324,original,succeeded,613,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20325,"{""blue_at_goal"": 931, ""red_at_goal"": 269, ""success"": 931}",931,APPL_5_5_high,True,20325,original,succeeded,931,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20326,"{""blue_at_goal"": 936, ""red_at_goal"": 268, ""success"": 936}",936,APPL_5_5_high,True,20326,original,succeeded,936,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20327,"{""blue_at_goal"": 1403, ""red_at_goal"": 277, ""success"": 1403}",1403,APPL_5_5_high,True,20327,original,succeeded,1403,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20328,"{""blue_at_goal"": 913, ""red_at_goal"": 267, ""success"": 913}",913,APPL_5_5_high,True,20328,original,succeeded,913,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/ID/20329,"{""blue_at_goal"": 941, ""red_at_goal"": 259, ""success"": 941}",941,APPL_5_5_high,True,20329,original,succeeded,941,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20300,"{""blue_at_goal"": 664, ""red_at_goal"": 275, ""success"": 664}",664,APPL_6_xhigh,False,20300,original,succeeded,664,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20301,"{""blue_at_goal"": 636, ""red_at_goal"": 277, ""success"": 636}",636,APPL_6_xhigh,False,20301,original,succeeded,636,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20302,"{""blue_at_goal"": 652, ""red_at_goal"": 288, ""success"": 652}",652,APPL_6_xhigh,False,20302,original,succeeded,652,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20303,"{""blue_at_goal"": 655, ""red_at_goal"": 292, ""success"": 655}",655,APPL_6_xhigh,False,20303,original,succeeded,655,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20304,"{""blue_at_goal"": 644, ""red_at_goal"": 278, ""success"": 644}",644,APPL_6_xhigh,False,20304,original,succeeded,644,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20305,"{""blue_at_goal"": 615, ""red_at_goal"": 261, ""success"": 615}",615,APPL_6_xhigh,False,20305,original,succeeded,615,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20306,"{""blue_at_goal"": 641, ""red_at_goal"": 280, ""success"": 641}",641,APPL_6_xhigh,False,20306,original,succeeded,641,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20307,"{""blue_at_goal"": 637, ""red_at_goal"": 281, ""success"": 637}",637,APPL_6_xhigh,False,20307,original,succeeded,637,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20308,"{""blue_at_goal"": 611, ""red_at_goal"": 267, ""success"": 611}",611,APPL_6_xhigh,False,20308,original,succeeded,611,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20309,"{""blue_at_goal"": 649, ""red_at_goal"": 268, ""success"": 649}",649,APPL_6_xhigh,False,20309,original,succeeded,649,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20310,"{""blue_at_goal"": 654, ""red_at_goal"": 275, ""success"": 654}",654,APPL_6_xhigh,False,20310,original,succeeded,654,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20311,"{""blue_at_goal"": 672, ""red_at_goal"": 310, ""success"": 672}",672,APPL_6_xhigh,False,20311,original,succeeded,672,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20312,"{""blue_at_goal"": 663, ""red_at_goal"": 290, ""success"": 663}",663,APPL_6_xhigh,False,20312,original,succeeded,663,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20313,"{""blue_at_goal"": 613, ""red_at_goal"": 256, ""success"": 613}",613,APPL_6_xhigh,False,20313,original,succeeded,613,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20314,"{""blue_at_goal"": 896, ""red_at_goal"": 251, ""success"": 896}",896,APPL_6_xhigh,False,20314,original,succeeded,896,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20315,"{""blue_at_goal"": 635, ""red_at_goal"": 273, ""success"": 635}",635,APPL_6_xhigh,False,20315,original,succeeded,635,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20316,"{""blue_at_goal"": 638, ""red_at_goal"": 279, ""success"": 638}",638,APPL_6_xhigh,False,20316,original,succeeded,638,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20317,"{""blue_at_goal"": 625, ""red_at_goal"": 270, ""success"": 625}",625,APPL_6_xhigh,False,20317,original,succeeded,625,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20318,"{""blue_at_goal"": 625, ""red_at_goal"": 267, ""success"": 625}",625,APPL_6_xhigh,False,20318,original,succeeded,625,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20319,{},,APPL_6_xhigh,False,20319,original,agent_finished,662,False,False,False,False,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20320,"{""blue_at_goal"": 662, ""red_at_goal"": 299, ""success"": 662}",662,APPL_6_xhigh,False,20320,original,succeeded,662,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20321,"{""blue_at_goal"": 643, ""red_at_goal"": 302, ""success"": 643}",643,APPL_6_xhigh,False,20321,original,succeeded,643,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/tray_pack/evaluation/APPL/ID/20322,"{""blue_at_goal"": 644, ""red_at_goal"": 281, ""success"": 644}",644,APPL_6_xhigh,False,20322,authorized_reset_retest_20260918,succeeded,644,True,True,True,True,tray_pack,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20322
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/tray_pack/evaluation/APPL/ID/20323,"{""blue_at_goal"": 638, ""red_at_goal"": 270, ""success"": 638}",638,APPL_6_xhigh,False,20323,authorized_reset_retest_20260918,succeeded,638,True,True,True,True,tray_pack,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20323
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/tray_pack/evaluation/APPL/ID/20324,"{""blue_at_goal"": 669, ""red_at_goal"": 299, ""success"": 669}",669,APPL_6_xhigh,False,20324,authorized_reset_retest_20260918,succeeded,669,True,True,True,True,tray_pack,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20324
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/tray_pack/evaluation/APPL/ID/20325,"{""blue_at_goal"": 634, ""red_at_goal"": 276, ""success"": 634}",634,APPL_6_xhigh,False,20325,authorized_reset_retest_20260918,succeeded,634,True,True,True,True,tray_pack,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20325
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/tray_pack/evaluation/APPL/ID/20326,"{""blue_at_goal"": 628, ""red_at_goal"": 264, ""success"": 628}",628,APPL_6_xhigh,False,20326,authorized_reset_retest_20260918,succeeded,628,True,True,True,True,tray_pack,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20326
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/tray_pack/evaluation/APPL/ID/20327,"{""blue_at_goal"": 634, ""red_at_goal"": 265, ""success"": 634}",634,APPL_6_xhigh,False,20327,authorized_reset_retest_20260918,succeeded,634,True,True,True,True,tray_pack,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20327
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/tray_pack/evaluation/APPL/ID/20328,{},,APPL_6_xhigh,False,20328,authorized_reset_retest_20260918,agent_finished,543,False,False,False,False,tray_pack,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20328
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/tray_pack/evaluation/APPL/ID/20329,"{""blue_at_goal"": 651, ""red_at_goal"": 289, ""success"": 651}",651,APPL_6_xhigh,False,20329,authorized_reset_retest_20260918,succeeded,651,True,True,True,True,tray_pack,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/tray_pack/evaluation/APPL/ID/20329
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30300,{},,naive_DP,True,30300,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30301,{},,naive_DP,True,30301,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30302,{},,naive_DP,True,30302,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30303,{},,naive_DP,True,30303,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30304,{},,naive_DP,True,30304,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30305,{},,naive_DP,True,30305,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30306,{},,naive_DP,True,30306,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30307,{},,naive_DP,True,30307,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30308,{},,naive_DP,True,30308,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30309,{},,naive_DP,True,30309,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30310,{},,naive_DP,True,30310,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30311,{},,naive_DP,True,30311,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30312,{},,naive_DP,True,30312,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30313,{},,naive_DP,True,30313,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30314,{},,naive_DP,True,30314,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30315,{},,naive_DP,True,30315,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30316,{},,naive_DP,True,30316,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30317,{},,naive_DP,True,30317,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30318,{},,naive_DP,True,30318,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30319,{},,naive_DP,True,30319,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30320,{},,naive_DP,True,30320,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30321,{},,naive_DP,True,30321,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30322,{},,naive_DP,True,30322,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30323,{},,naive_DP,True,30323,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30324,{},,naive_DP,True,30324,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30325,{},,naive_DP,True,30325,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30326,{},,naive_DP,True,30326,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30327,{},,naive_DP,True,30327,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30328,{},,naive_DP,True,30328,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/naive_DP/OOD/30329,{},,naive_DP,True,30329,original,physical_budget_exhausted,5000,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/OOD/30300,"{""red_at_goal"": 266}",,APPL_5_5_high,True,30300,original,agent_finished,1537,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/OOD/30301,"{""red_at_goal"": 282}",,APPL_5_5_high,True,30301,original,agent_finished,2786,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/OOD/30302,"{""red_at_goal"": 252}",,APPL_5_5_high,True,30302,original,agent_finished,1134,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/OOD/30303,{},,APPL_5_5_high,True,30303,original,agent_finished,774,False,False,False,False,tray_pack,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/tray_pack/evaluation/APPL/OOD/30304,{},,APPL_5_5_high,True,30304,original,agent_finished,1007,False,False,False,False,tray_pack,
